,Unnamed: 0,Date,Open,Low,High,Close,Volume
1223,5291,2020-11-10,353.49,350.51,355.18,354.04,85552022.0
1224,5292,2020-11-11,356.4,355.06,357.56,356.67,58649048.0
1225,5293,2020-11-12,355.58,351.26,356.7182,353.21,68118563.0
1226,5294,2020-11-13,355.27,354.71,358.9,358.1,62959429.0
1227,5295,2020-11-16,360.98,359.59,362.78,362.57,74541138.0
1228,5296,2020-11-17,359.97,358.34,361.92,360.62,66111009.0
1229,5297,2020-11-18,360.91,356.24,361.5,356.28,70591299.0
1230,5298,2020-11-19,355.6,354.15,358.18,357.78,59940947.0
1231,5299,2020-11-20,357.5,355.25,357.72,355.33,70411890.0
1232,5300,2020-11-23,357.28,354.865,358.82,357.46,63230608.0
1233,5301,2020-11-24,360.21,359.29,363.81,363.22,60985003.0
1234,5302,2020-11-25,363.13,361.48,363.16,362.66,45330890.0
1235,5303,2020-11-27,363.84,362.58,364.18,363.67,28514072.0
1236,5304,2020-11-30,362.83,359.17,363.12,362.06,83872709.0
1237,5305,2020-12-01,365.57,364.93,367.68,366.02,72509670.0
1238,5306,2020-12-02,364.82,364.2,366.96,366.79,45927000.0
1239,5307,2020-12-03,366.68,365.5,368.19,366.69,62881998.0
1240,5308,2020-12-04,367.32,367.22,369.85,369.85,50749859.0
1241,5309,2020-12-07,369.02,367.72,369.62,369.09,48944269.0
1242,5310,2020-12-08,367.72,367.67,370.78,370.17,42458859.0
1243,5311,2020-12-09,370.88,365.95,371.05,366.85,74098312.0
1244,5312,2020-12-10,365.37,364.43,367.86,366.73,57735353.0
1245,5313,2020-12-11,364.9,363.26,366.7402,366.3,57698614.0
1246,5314,2020-12-14,368.64,364.47,369.8,364.66,69216174.0
1247,5315,2020-12-15,367.4,365.92,369.59,369.59,64071099.0
1248,5316,2020-12-16,369.82,368.8676,371.16,370.17,58420517.0
1249,5317,2020-12-17,371.94,371.05,372.46,372.24,64119472.0
1250,5318,2020-12-18,370.97,367.02,371.15,369.18,136542328.0
1251,5319,2020-12-21,364.97,362.03,378.46,367.86,96386745.0
1252,5320,2020-12-22,368.21,366.03,368.3317,367.24,48388462.0
1253,5321,2020-12-23,368.28,367.2172,369.62,367.57,46201402.0
1254,5322,2020-12-24,368.08,367.45,369.03,369.0,26457853.0
1255,5323,2020-12-28,371.74,371.07,372.59,372.17,37932709.0
1256,5324,2020-12-29,373.81,370.83,374.0,371.46,53680451.0
1257,5325,2020-12-30,372.34,371.57,373.1,371.99,49455259.0
1258,5326,2020-12-31,371.78,371.232,374.66,373.88,78520702.0
1259,5327,2021-01-04,375.31,364.82,375.45,368.79,110210810.0
1260,5328,2021-01-05,368.1,368.05,372.5,371.33,66426229.0
1261,5329,2021-01-06,369.71,369.12,376.98,373.55,107997675.0
1262,5330,2021-01-07,376.1,375.91,379.9,379.1,68766812.0
1263,5331,2021-01-08,380.59,377.1,381.49,381.26,71677208.0
1264,5332,2021-01-11,377.85,377.7189,380.58,378.69,51176719.0
1265,5333,2021-01-12,378.89,376.36,379.86,378.77,51440114.0
1266,5334,2021-01-13,378.69,377.85,380.86,379.79,45303619.0
1267,5335,2021-01-14,380.59,378.1,381.13,378.46,49989113.0
1268,5336,2021-01-15,376.72,373.7,377.58,375.7,107159962.0
1269,5337,2021-01-19,378.34,376.75,379.23,378.65,51233300.0
1270,5338,2021-01-20,381.11,380.69,384.79,383.89,61836062.0
1271,5339,2021-01-21,384.49,383.25,384.95,384.24,47955809.0
1272,5340,2021-01-22,382.25,381.835,384.1256,382.88,52136931.0
1273,5341,2021-01-25,383.67,378.46,384.77,384.39,70401971.0
1274,5342,2021-01-26,385.41,383.54,385.85,383.79,42665281.0
1275,5343,2021-01-27,380.22,372.01,380.32,374.41,123351078.0
1276,5344,2021-01-28,376.36,375.89,381.93,377.63,94198104.0
1277,5345,2021-01-29,375.63,368.27,376.67,370.07,126765121.0
1278,5346,2021-02-01,373.72,370.376,377.34,376.23,75817597.0
1279,5347,2021-02-02,379.65,376.3181,383.22,381.55,62923781.0
1280,5348,2021-02-03,382.435,380.48,383.7,381.85,52427090.0
1281,5349,2021-02-04,382.96,381.9655,386.24,386.19,47142555.0
1282,5350,2021-02-05,388.2,386.1444,388.47,387.71,48669773.0
1283,5351,2021-02-08,389.27,388.35,390.56,390.51,38365185.0
1284,5352,2021-02-09,389.61,389.17,390.89,390.25,34142633.0
1285,5353,2021-02-10,392.12,387.5,392.28,390.08,58362935.0
1286,5354,2021-02-11,391.24,388.1,391.69,390.71,42913288.0
1287,5355,2021-02-12,389.85,389.77,392.9,392.64,50593270.0
1288,5356,2021-02-16,393.96,391.53,394.17,392.3,50972366.0
1289,5357,2021-02-17,390.42,389.33,392.66,392.39,51746878.0
1290,5358,2021-02-18,389.59,387.74,391.515,390.72,59712773.0
1291,5359,2021-02-19,392.07,389.55,392.38,390.03,83240971.0
1292,5360,2021-02-22,387.06,386.74,389.62,387.03,66517089.0
1293,5361,2021-02-23,384.66,380.2,388.945,387.5,107284127.0
1294,5362,2021-02-24,386.33,385.27,392.23,391.77,72433946.0
1295,5363,2021-02-25,390.41,380.7789,391.88,382.33,144712701.0
1296,5364,2021-02-26,384.35,378.23,385.58,380.36,149530614.0
1297,5365,2021-03-01,385.59,380.572,390.92,389.58,105348798.0
1298,5366,2021-03-02,389.82,386.0,390.07,386.54,79595332.0
1299,5367,2021-03-03,385.79,381.31,386.83,381.42,119940211.0
1300,5368,2021-03-04,381.22,371.88,384.0,376.7,183433020.0
1301,5369,2021-03-05,380.46,372.64,384.76,383.63,152039624.0
1302,5370,2021-03-08,384.66,381.42,387.68,381.72,123149245.0
1303,5371,2021-03-09,385.85,381.7299,389.91,387.17,113633556.0
1304,5372,2021-03-10,389.69,388.1702,391.4,389.58,109899410.0
1305,5373,2021-03-11,392.23,391.74,395.65,393.53,86245040.0
1306,5374,2021-03-12,392.07,391.2,394.21,394.06,64653565.0
1307,5375,2021-03-15,394.33,392.03,396.685,396.41,73592302.0
1308,5376,2021-03-16,397.07,395.08,397.83,395.91,73722506.0
1309,5377,2021-03-17,394.53,393.3,398.12,397.26,97959265.0
1310,5378,2021-03-18,394.475,390.75,396.72,391.48,115349101.0
1311,5379,2021-03-19,389.88,387.15,391.569,389.48,113624490.0
1312,5380,2021-03-22,390.03,389.97,394.07,392.59,73778646.0
1313,5381,2021-03-23,391.91,388.66,393.46,389.5,90686552.0
1314,5382,2021-03-24,391.0,387.47,392.75,387.52,97588644.0
1315,5383,2021-03-25,385.98,383.9,390.55,389.7,116128622.0
1316,5384,2021-03-26,390.93,390.29,396.41,395.98,114409114.0
1317,5385,2021-03-29,394.4,392.81,396.75,395.78,108107626.0
1318,5386,2021-03-30,394.42,393.02,395.45,394.73,76262249.0
1319,5387,2021-03-31,395.34,395.31,398.0,396.33,112734214.0
1320,5388,2021-04-01,398.4,398.18,400.67,400.61,99682876.0
1321,5389,2021-04-05,403.46,403.38,406.94,406.36,91684764.0
1322,5390,2021-04-06,405.76,405.4,407.24,406.12,62020953.0
1323,5391,2021-04-07,405.94,405.45,406.96,406.59,55836280.0
1324,5392,2021-04-08,407.93,406.93,408.58,408.52,57863114.0
1325,5393,2021-04-09,408.39,408.26,411.67,411.49,61104559.0
1326,5394,2021-04-12,410.85,410.2,411.93,411.64,56704899.0
1327,5395,2021-04-13,411.53,411.12,413.529,412.86,56550988.0
1328,5396,2021-04-14,412.83,410.87,413.96,411.45,61659907.0
1329,5397,2021-04-15,413.74,413.69,416.16,415.87,60229842.0
1330,5398,2021-04-16,417.25,415.73,417.91,417.26,82037278.0
1331,5399,2021-04-19,416.26,413.79,416.74,415.21,78498496.0
1332,5400,2021-04-20,413.91,410.59,415.0859,412.17,81851828.0
1333,5401,2021-04-21,411.51,411.36,416.29,416.07,66792983.0
1334,5402,2021-04-22,415.89,411.13,416.78,412.27,97582788.0
1335,5403,2021-04-23,412.87,412.79,418.25,416.74,73276195.0
1336,5404,2021-04-26,417.44,416.8111,418.22,417.61,52182392.0
1337,5405,2021-04-27,417.93,416.3,418.14,417.52,51303056.0
1338,5406,2021-04-28,417.81,416.9,419.01,417.4,51238854.0
1339,5407,2021-04-29,420.32,416.44,420.72,420.06,78544329.0
1340,5408,2021-04-30,417.63,416.34,418.54,417.3,85527030.0
1341,5409,2021-05-03,419.43,417.665,419.84,418.2,68128289.0
1342,5410,2021-05-04,416.07,411.67,416.6,415.62,101591166.0
1343,5411,2021-05-05,417.38,415.15,417.63,415.75,39960661.0
1344,5412,2021-05-06,415.83,413.675,419.21,419.07,74321368.0
1345,5413,2021-05-07,419.89,419.16,422.815,422.12,67733790.0
1346,5414,2021-05-10,422.5,417.81,422.74,417.94,81852446.0
1347,5415,2021-05-11,413.1,410.06,415.27,414.21,116887975.0
1348,5416,2021-05-12,411.23,404.0,412.59,405.41,134811046.0
1349,5417,2021-05-13,407.07,407.02,412.35,410.28,106393963.0
1350,5418,2021-05-14,413.21,413.18,417.49,416.58,82201629.0
1351,5419,2021-05-17,415.39,413.36,416.39,415.52,65129221.0
1352,5420,2021-05-18,415.8,411.77,416.06,411.94,59810238.0
1353,5421,2021-05-19,406.92,405.33,411.05,410.86,106467052.0
1354,5422,2021-05-20,411.8,411.67,416.625,415.28,78022218.0
1355,5423,2021-05-21,416.87,414.45,418.2,414.94,76578662.0
1356,5424,2021-05-24,417.34,417.08,420.32,419.17,51376702.0
1357,5425,2021-05-25,420.33,417.62,420.71,418.24,57451396.0
1358,5426,2021-05-26,418.87,417.76,419.61,419.07,43088618.0
1359,5427,2021-05-27,420.17,418.9851,420.72,419.29,56707677.0
1360,5428,2021-05-28,420.97,419.79,421.25,420.04,58520164.0
1361,5429,2021-06-01,422.57,419.2,422.72,419.67,54216625.0
1362,5430,2021-06-02,420.37,419.29,421.23,420.33,49097061.0
1363,5431,2021-06-03,417.85,416.28,419.99,418.77,58138763.0
1364,5432,2021-06-04,420.75,418.8422,422.92,422.6,55938789.0
